category,city,about,reference,country,company,zipcode,website,sector,address,employees,turnover,selection,dep_str,cgpa_criteria,criteria,profile,cgpa_cutoff,day,package,contract
"
Private
",Bangalore,"Associate Business Analyst - Business Development
 
We invite you to be a part of an organization that has a high focus on Impact and ownership, an organization which allows for freedom to each to experiment and innovate.

It's a moment of great pride when you see the impact of what you have created, when your ideas come to life and significantly contribute to an increase in business and revenue

It's even more gratifying to know that the impact is visible to your wide network of family and friends across the country. 

There are multiple roles on offer for ABAs  within the  - Business Development Team
including:

Customer Understanding
 Be the voice of the customer internally
 Understand needs - even those that the customers themselves may not realize
 Stay on top of changing trends and strategic priorities through in-depth data analysis to predict customer behavior

Pricing
 Develop the right pricing policy - identify opportunities for giving customers value through intelligent and
limited discounting.
 Use discounting to drive portfolio mix and achieve strategic goals

Merchandising
 Develop and execute plans to showcase the right products
 Identify cross-selling and upselling opportunities
 Own the customer experience in the category - make navigation, discovery easier. Save the customer time
 Identify the parameters customers use to make decisions and ensure catalog richness

Marketing
 Work with marketing to identify the best RoI initiatives to build awareness and encourage trial across
channels  SEM, SEO, TV Commercials, etc.
 Understand SEM, SEO and E-mail marketing  identify the right keywords, reduce SEM costs while
increasing conversions of website visits to orders

Promotions
 Create promotions to drive revenue, margins, etc.
 Own both creation and execution of promotions calendar including special occasions (Diwali, Valentines day, etc.)

Catalogue
 Own catalogue content creation  lead catalogue photoshoot & content creation, drive this via internal catalogue & marketing teams
 Drive better conversions through catalogue improvement & enhancement basis customer insights

Operations
 Work with internal sourcing, quality & design team to track key project milestones, ensure processes are
followed for review & reporting of the same
 Work with buying and sourcing teams to plan inventory & inwarding as per requirement, ensure inventory
sufficiency & reduce non-selling inventory


Your Array:

Exceptional problem solving and analytical skills.
Strong mathematical, quantitative and statistical orientation.
Strong understanding of classical as well as contemporary statistical modelling and machine learning techniques
Exceptional Business acumen
Good written and verbal communication skills.
Ability to multitask and work on a diverse range of requirements.
Technical capabilities:  SQL, Hive, Excel, R, Python, Spark, etc. (Good To have - Not Mandatory)","
Contacted by CDC
",India,Flipkart,560037,www.flipkart.com,"
IT/Software,Ecommerce
",Flipkart Tower 5A - Embassy Tech Village,>5000,>5000,"Resume,GD",AT_AE_AG_AR_BS_BT_ET_CL_CH_CY_CE_CS_EE_EC_ES_EV_GG_TE_HS_IM_MS_MA_ME_MT_MI_NS_NA_PH_EP_IP_ID_RT_MM_WM_RE,,"Benefits Include - Flight Ticket to Bangalore + 15 Days Hotel Accommodation, 12,000 Mobile Reimbursement & 12,000 Broadband Reimbursement + Upto 40,000 INR Relocation Reimbursement for Goods",Associate Business Analyst (Business Development),0.0,,"900000 INR  [CTC: 13,40,000 = 9,00,000 Base + 90,000 Variable + 2,00,000 Joining Bonus + 1,50,000 Benefits]",NO
"
MNC
",Tokyo,"[Job Description]
・We are looking for Technology Consultants, Technology Architects and System/Software Engineers who will design the digital technology and enterprise architecture to digitally transform our clients including public-sector organizations.
・You will be required to design solutions* that will form the core of the enterprise architecture, leveraging cutting-edge technology.
・You will also be required to implement these solutions with agility to achieve earlier our clients business goals.
(*Recent examples: Digital ecosystem API platforms, AI solutions, blockchain solutions, full cloud based Kubernetes with DevOps and  Docker Containers & microservices core platforms, etc.)

[Career Path]
You will start as analyst. Future promotion towards a consultant position and subsequent specialization towards a technical expert position or towards manager/ senior manager/ managing director positions are possible based on achievements, experience, and skills, based on equal opportunity.

[Qualifications]
Anyone who matches one or more of the following descriptions.
・High potential Technology Architects/Software Engineers, people with a passion for digital technology and a strong desire to use its power to dramatically change the world.
・Enjoy collecting information on and mastering diverse evolving technologies.
・Realize clients ideal to-be with agility by teaming up with strategy and business consultants to adjust the already implemented solutions in our clients.
・Strong communication and cross cultural skills to collaborate with Technology Architects and Software Engineers around the world. 
・Enjoy coding as a hobby outside of work/school.","
Self
",Japan,Accenture Japan Ltd.,107-8672,https://www.accenture.com/us-en,"
Consulting
","Akasaka Intercity AIR 1-8-1, Akasaka, Minato-ku",,,"Resume,Online/Offline test (Max 30 mins)",AT_AE_AG_AR_BS_BT_CH_CY_CE_CS_EE_EC_ES_GG_TE_HS_IM_MS_MA_ME_MT_MI_NA_PH_ID_RT_WM_RE,,"[Other Compensation and Benefit]
1.Bonus
Bonus will be paid once in a year (December) based on the company's financial result and individual performance.

2.Commutation
Actual commuting expense using public transportation can be claimed to the company.

3.Midnight Allowance
Payment for midnight working hours (10 pm  5 am) shall be provided in the form of a midnight allowance.

4.Holiday (Sunday) Allowance
If employees work on Sunday, employees receive a Sunday work allowance.

5.Benefits
Employee stock purchase plan, insurance, retirement pension plan , corporate memberships, and contracted facilities and hotels, club activities, health consultation clinics with industrial physicians, counseling support systems, cafeteria plan. Relocation support will be provided.",Digital Technology Architect,0.0,2,"6667813 JPY  [[Total CTC]
JPY 6,667,813

[Breakdown of CTC]
1. Gross
Basic Salary(Gross): JPY 4,300,000
Home Allowance(Gross): JPY　360,000

2. Signing Bonus: JPY 1,000,000
* One-time payment including relocation fee.

3. Overtime payment: JPY 1,007,813 - Assume 30h/month
*This may vary depending on your actual overtime hours.]",No
"
Private,MNC
",Chennai,"About Standard Chartered Technology & Our Value Proposition 
Standard Chartered Technology services Corporate, Institutional, Commercial, Financial Institution and Retail clients with technology solutions catered to teams of relationship managers and product specialists.  We are a team of talented, diverse technologists who champion change, excellence and stewardship.
With our platform estate that includes mobile solutions on a varied tech stack, Standard Charteered offers the best learning opportunities for any dynamic self-starter. We follow agile methodology and you will actively participate in all aspects of solution engineering & engage with business stakeholders as applicable. Together with a group of highly driven technologists, you will get to collaborate and work on solutions that provide the best digital experiences and continually enhance existing offerings. Innovation is a big part of our execution agenda as we strive for excellence. If you are a curious technologist and tackling challenges excites you, then a role in Standard Chartered Technology is the right fit for you. 
Role Overview:  

Job Title	ITO Function	Location
Full stack developer 
Mobile app developer 
DevOps engineer
AI & Machine Learning developer
Block chain developer

	CIB GB 	Bangalore / Chennai

	Understanding of software requirements
	Designing user interactions on web pages.
	Developing back-end website applications.
	Designing and developing APIs.
	Developing front-end website architecture.
	Ensuring responsiveness of applications.
	Preparation and execution of test cases
	Reporting of defects, preparation of test reports
	Coordinate test activities with the front to back upstream and downstream
	Collaborate with globally distributed agile team

 

Core Competencies:  
	Strongly Desired competencies:  
	Should have following traits:
o	Self-Reliance
o	Logical 
o	Attention to detail
o	Abstract thinking
o	Patience 
o	Memory
o	Scientific method
o	Communication
o	Empathy.
	Analyse business problems and help arriving at technically forward thinking solutions
	Proven ability to think out-of-the-box ; Fostering innovation and automation   
	Proven ability that establish a strong team-player approach to problem solving
	Strong foundational knowledge of Algorithms, Data Structures, OOPs concepts and frameworks.
	Good technical skills, with exposure to 
o	An object-oriented programming, preferably Java, 
o	Modern technologies like Microservices, UI frameworks Angular, React
o	Applied Maths and algorithm 
o	AI/NLP/Machine Learning algorithms 
	Curious learner, willing to learn and adapt to new technologies and frameworks
	Empowered mindset with ability to ask questions and seek clarifications
	Excellent communication skills that enable seamless interactions with colleagues globally
	Strong technical skills, with exposure to coding in any next-gen tech 
	Awareness of Agile methodologies



	Preferred competencies: 

	Program practice in external forums like TopCoder, HackerRank.
	Certification from reputed development community like Google developer certification, Microsoft certified solution developer.
	Participation in Hackerrank 
	Participated in Hackathons.
	Contribution to open source communities.
	Innovative projects developed and showcased.
	Awareness and working knowledge of wider technology landscape like IoT, Deep learning, Block chain.","
Self
",India,Standard Chartered GBS India Pvt Ltd,600036,www.sc.com/gbs/in,"
IT/Software
","No.1, Haddows Road,",,,"GD,Online/Offline test (Max 30 mins)",AE_AG_AR_BT_CH_CY_CE_CS_EE_EC_GG_HS_IM_MA_ME_MT_MI_NA_PH,,,Development Engineer,0.0,4,"1722600 INR  [Fixed CTC per annum : INR 15,66,000

Variable per annum : INR 1,56,600]",No
"
MNC
",Bangalore,"- Intermediate knowledge of Design Patterns
-  Expert level knowledge of Programming
- Intermediate knowledge of Review
- Beginner level knowledge of Configuration Management
- Intermediate knowledge of best practices such as Continuous Integration, Test driven development and Continuous delivery
- Responsible for understanding the software requirements and developing it into a working source code accordingly.
- Solve technical challenges and understand the functional scope.
A Software Engineer delivers features for a Product in a business chain. As
member of a Feature Team, he works in autonomy and in a continuous
improvement approach. Generic Skills : Requirement analysis, Should
understand user stories Development Develop and write Unit Test with the
supervision of Senior Developer. Follow coding standards, Follow clean coding
and craftmanship practices. Should know how adopt tools in his projects. Full
Stack Development Skills. Developer Understands at least one backend, front
end technologies to work on. Development defined by leads.
Compliance/Standards: Follow standards defined by leads. A Great team player,
gelling well with global & diversified teams. Technology : self-learn and keep pace with developments of new technologies. Willing to upskill / re-skill on the
Tech Stack / horizontally as needed by the project and business. Problem
solving Able to debug and identify the root cause. Provide solution with
consultation with other members of team. Should work with the Agile mindset
you build it, you own it. Take complete ownership of delivery including
Production and Monitoring activities. Should have good understanding of the
SLA/OLA and procedures so that he can work to meet those timelines by
following the given process. Knowledge on ITIL processes on Request fulfilment,
Incident management, Problem Management & Change/Release Management.
Have an active look out for automation of recurring tasks and help business be
more efficient. Collaboration and Communication. Working with seniors to
deliver the tasks assigned within the prescribed quality. Domain Should have
awareness of domain in relation to the project. Efficiency Contribute towards
overall efficiency goal of the team. That includes optimization cost and time
towards development and quality. Innovation Contribute towards innovating
and participating in various activities leading to transformation of the business.","
Self
",India,Societe Generale,560 103,www.socgen.com,"
Others
","
Bangalore
",,,"Resume,GD,Online/Offline test (Max 30 mins)",AE_AG_AR_BT_CH_CY_CE_CS_EE_EC_GG_HS_IM_MA_ME_MT_MI_NA_PH,6,Aggregate should be 6 CGPA in degree with no backlogs,Software Engineer,0.0,3,"1867813 INR  [Basic- 8,00,000
Cash Allowances- 8,00,000
House Rent Allowance   (max 40% of Basic Salary for Non Metro & max 50% of Basic Salary for Metro)	
Leave Travel Assistance   (max 30000/- per annum)	
Additional Food Coupons  (max 14400/- per annum)	
Conveyance Allowance (max 19200/- per annum)	
Children Education Allowances (max 2400/- per annum)	
Balance of allowances will be paid as Taxable Allowances;Provident Fund	96,000
Gratuity	38,480
Variable Pay *	1,33,333]",-
"
MNC
",Hyderabad,"OnePlus creates some of the worlds most cutting-edge software products, and we want you to be a part of our team.

Roles & responsibilities:
- Develop and implement new software programs in the Domains like: Android platform, Kernel, Network and Applications
- Maintain and improve the performance of existing software modules
- Clearly and regularly communicate with management and technical support colleagues
- Test and maintain software products to ensure strong functionality and optimization
- Recommend improvements to existing software programs as necessary

This is a fantastic opportunity to engage in a positive and creative work environment that offers excellent benefits and flexible schedules.

Please refer to the attached document for the job profiles.","
Self
",India,OnePlus,500032,https://www.oneplus.in/,"
Core Engineering,IT/Software,Telecommunication,Automobile
","Redbrick Primea, 10 & 11, Phoenix Primea, Road No - 2, Financial District, Nanakram Guda, Hyderabad - 500032",Between 1000 to 5000,,Online/Offline test (Max 30 mins),AT_AE_AG_BS_BT_CL_CH_CE_CS_EE_EC_ES_GG_TE_HS_IM_MS_MA_ME_MT_MI_NA_PH_EP_IP_ID_RT_MM_WM_RE,,,Software Engineer I,0.0,2,2500000 INR  [2500000 - fixed],NO
"
MNC
",Bangalore,"Associate Software Development Engineer II (ASDEII) are the bright talented and motivated young minds with strong technical skills, developing software applications and services that make life easier for customers. 

The ASDEII is expected to work with an agile team to develop, test, and maintain digital business applications. 

As an ASDEII you will get an opportunity to work with industry leading clients and global teams to solve complex business problems and build your skills on the full stack of application development technologies
     You will understand epics & stories, customer requirements 
     You will participate in functional grooming of stories to develop a first-hand understanding of the feature and collaborate to ask the right questions
     You will participate in technical grooming, brainstorming & whiteboarding design sessions to understand the solution approaches, to identify tasks & estimates, and to document the component level design via class & sequence diagrams
     You will be a polyglot with a PE mindset  Open & Curious, learning & adopting new languages & platforms constantly
     You will develop, and unit test features with an E2E focus, following the engineering best practices and standards: 
     Solving problems at a task level, given the stories and design
     Apply OOPS & Clean Code
     Write Unit Testcases, adopting a Test First approach applying TDD
     Use SCM like GIT; Learn & Follow the branching strategy for code development
     Use integrated tools like Jira, Confluence etc., along with other collaboration tools across geo locations
     Participate in Peer Reviews of component level design & implementation, following the established coding standards
     Use Static Analysis & Profiling tools to ensure high Code Quality & Performance
     Deliver, Deploy & Support the implementation from Dev., QA environments all the way to Production
     Document Code, Functional Features, User Manuals to help in the support & training
     You will work in the spirit of agile - delivering the sprint outcomes, iteratively & incrementally, following the agile ceremonies, donning the product engineering mindset
     You will interact with peers locally & in client org. to seek clarifications & articulating the technical solutions","
Self
",India,Publicis Sapient,560037,https://www.publicissapient.com/,"
IT/Software,Consulting
","2870, Building Virgo, Bagmane Constellation Business Park, Outer Ring Rd, Doddanekundi, Marathahalli",>5000,>5000,Online/Offline test (Max 30 mins),AE_AG_AR_BT_CH_CY_CE_CS_EE_EC_GG_HS_IM_MA_ME_MT_MI_NA_PH,6,"6 CGPA & Above & No Active Backlog
Branches required
""BTech/BTech-MTech Dual Degree (All Streams); 
Btech/MSc Dual Degree(Mathematics & Computing, Applied Mathematics)"" - JEE Applicant only",Associate Software Development Engineer II - For Product Engineering Domain,0.0,3,"1680000 INR  [Fixed-1480000; 200000 of Joining bonus (The pay out for Joining bonus will happen in the 2nd month of your salary, the lock in period for the same is 18 months)]",NO
"
MNC
",Bangalore,"Sapient is looking for a Senior Associate  Data Science to join its Data Science practice. The role is to not only be a trusted advisor to our clients for driving the next generation innovation in applied machine learning and statistical analysis but also a change agent in advancing the groups capabilities into the future

As part of the team, you will be responsible for creating data driven solutions that at the core are driven by relevant learning algorithms. In this role you will educate internal and external teams on conceptual models for problem solving in the machine learning realm and help translate goals and objectives into data driven solutions. You will enjoy working with some of the most diverse data sets in the world, cutting edge technology, and the ability to see your insights turned into real business results on a regular basis

The role is critical in helping advance the application of machine learning as a core building block to core market offerings in e-commerce, advertising, adtech and business transformation. In addition, you will be responsible for providing analysis that informs and improves the effectiveness of the planning, execution and optimization of marketing tactics. You will tie optimization metrics to the strategic intent of campaigns and the underlying business objectives.

As an evangelist for data science, you will partner with leaders in various divisions, industries and geographies, in order to ensure that increasingly more solutions we bring to the market are data driven and are supported by a strong data sciences group.

Core areas of focus for this group includes applications in customer segmentations, media and advertising optimization solutions, developing recommender systems, fraud analytics, personalization systems and forecasting.

Primary Responsibilities:

     Guide and lead the evolution of internal project teams as they transition from traditional solution architectures to ones that are driven by applications in machine learning
     Provide technical thought leadership, coaching and mentorship in the field of data science in working with engineering and other cross functional teams
     Design controlled experiments to measure changes to new user experience
     Segment customers and markets to improve targeting and messaging of product recommendations and offers
     Design and implement high performance and robust analytical models in support of project objectives
     Research and evaluate open source and vendor solutions in the analytics platforms space to guide solutions
     Be responsible for solution and code quality including providing detailed and constructive design and code reviews
     Help establish standards in machine learning and statistical analysis to ensure consistency in quality across projects and teams
     Help develop next generation solutions in core functional areas related to digital marketing & customer experience solution blocks - Content and Commerce, AdTech, Customer Relationship Management (CRM), Campaign Management","
Self
",India,Publicis Sapient,560037,https://www.publicissapient.com/,"
IT/Software,Consulting
","2870, Building Virgo, Bagmane Constellation Business Park, Outer Ring Rd, Doddanekundi, Marathahalli",>5000,>5000,Online/Offline test (Max 30 mins),AE_AG_AR_BT_CH_CY_CE_CS_EE_EC_GG_HS_IM_MA_ME_MT_MI_NA_PH,6,"6 CGPA & Above & No Active Backlog
Branches required
""BTech/BTech-MTech Dual Degree (All Streams); 
Btech/MSc Dual Degree(Mathematics & Computing, Applied Mathematics)"" - JEE Applicant only",Senior Associate - Data Science,0.0,,"1750000 INR  [Less than 2 years for experience:Fixed CTC: 16 LPA  + 1.5 Lakhs (One time joining bonus) 
2-4 Years of experience: CTC 18 LPA  + 1.5 Lakhs (One time joining bonus)]",NO
"
MNC
",Bangalore,"Job Title: 
 
Senior Associate - Data Science 
 
Job Summary: 
 
Sapient is looking for a Senior Associate  Data Science to join its Data Science practice. The role is to not only be a trusted advisor to our clients for driving the next generation innovation in applied machine learning and statistical analysis but also a change agent in advancing the groups capabilities into the future 
 
As part of the team, you will be responsible for creating data driven solutions that at the core are driven by relevant learning algorithms. In this role you will educate internal and external teams on conceptual models for problem solving in the machine learning realm and help translate goals and objectives into data driven solutions. You will enjoy working with some of the most diverse data sets in the world, cutting edge technology, and the ability to see your insights turned into real business results on a regular basis 
 
The role is critical in helping advance the application of machine learning as a core building block to core market offerings in e-commerce, advertising, adtech and business transformation. In addition, you will be responsible for providing analysis that informs and improves the effectiveness of the planning, execution and optimization of marketing tactics. You will tie optimization metrics to the strategic intent of campaigns and the underlying business objectives. 
 
As an evangelist for data science, you will partner with leaders in various divisions, industries and geographies, in order to ensure that increasingly more solutions we bring to the market are data driven and are supported by a strong data sciences group. 
 
Core areas of focus for this group includes applications in customer segmentations, media and advertising optimization solutions, developing recommender systems, fraud analytics, personalization systems and forecasting. 
 
Primary Responsibilities: 
 
 Guide and lead the evolution of internal project teams as they transition from traditional solution architectures to ones that are driven by applications in machine learning 
 Provide technical thought leadership, coaching and mentorship in the field of data science in working with engineering and other cross functional teams  Design controlled experiments to measure changes to new user experience  Segment customers and markets to improve targeting and messaging of product recommendations and offers  Design and implement high performance and robust analytical models in support of project objectives  Research and evaluate open source and vendor solutions in the analytics platforms space to guide solutions  Be responsible for solution and code quality including providing detailed and constructive design and code reviews  Help establish standards in machine learning and statistical analysis to ensure consistency in quality across projects and teams  Help develop next generation solutions in core functional areas related to digital marketing & customer experience solution blocks - Content and Commerce, AdTech, Customer Relationship Management (CRM), Campaign Management 
 
 
Experience Guidelines: 
 
 
 Demonstrated thought-leadership via following (one or more): o Papers in reputed journals  o Presentation of work in conferences (targeting practitioners) o Collaboration across different teams in academic settings o Significant contributions to open-source 
 
 Internships / demonstrable hands-on knowledge in (one or more): o Containers/K8s/Kubeflow - containerised tech stack o Deep Learning - hyper parameter turning, optimization; in addition statistical methods o Certifications in one or more Cloud Platforms o Productionization of an ML solution- engineering, governance,  MLOps etc. o Industry-relevant work in any of the key industries like - Retail, Financial Services, Energy etc. 
 
 
 Demonstrates proficiency with various approaches in regression, classification, and cluster analysis  Must have experience in statistical programming in R, SAS, SPSS, MATLAB or Python  Expertise in one or more programming languages Python, R, Scala  Expertise in SQL programming languages and familiarity with Hive, PIG  Experience working in a Unix/Linux environment for automating processes with shell scripting  Excellent quantitative skills and the ability to tell a story using data  Strong communication and presentation skills  Ability to initiate and drive projects from conception to completion with minimal guidance 
 Passionate about turning data into actionable insights  Proven ability to perform in-depth analysis, compile and interpret results  Expertise in application of machine learning algorithms on large datasets  Experience with large datasets and distributed computing (Hadoop, Spark) a plus  Experience accessing data, map-reduce programming style and training models in Hadoop, Spark 
 
 
Education: 
 
Full Time BTech  All Streams/ BTech-MTech(Dual Degree)  All Streams/ MSC(Applied Mathematics/Integrated Mathematics)  
 
Projects this role will support: 
 
The role is expected to support in the domain of Digital Transformation engagements which requires client applications to provide their consumers with enhanced experience by transforming the digital capabilities. The clients are not from any specific industry though few have been listed to provide the perspective. 
 
- Retail: The industry is focusing on improving sales and transitioning towards online market places. They also are looking out to build solutions to understand consumers better, design models and predict consumer likes / dislikes - BFSI: Clients are looking digital transformation by taking almost all services online unless regulatory restrictions come in the way - Travel and Hospitality: There is a lot of disruption happening in the domain as the market if quite competitive and the competition is cut throat. Topics such as invenue experience, hyper personalization, mobility are driving lot of innovation - Automobile: The industry is adopting transformation in both consumer and dealers digital enablement - Healthcare: Exploring fresh ways to build patient data and derive insights. Build platforms to have real time tracking of patients health by consolidating data from multiple sources and devices and offer personalized medicines and treatments  - Telecom: The industry is on cusp of a tipping point moving from pure play voice services to data driven offerings. Telecom players are focusing on modernizing operations, digitizing services, network upgrades and redefining their strategic identity.  - Technology: Defining the future with digital transformation initiatives. Cloud Computing; IOT; Blockchain & AI are the current focus areas.  - Manufacturing: Currently in a world of uneasiness. The industry is innovating on adapting technology to run supply chains & operations, monetizing digitization, and leveraging data & analytics   - FMCG & CPG: Looking at cost cutting measures across all the operations. Strategizing with a more global outlook and looking at introducing products more aligned with consumer mindset - Entertainment & Media: Industry moving towards a content oriented experience available across multiple distribution channels. User insights and newer content requires robust data solutions.  
- Logistics & Shipping: Must explore newer technologies (robotics, real time delivery, self-driving vehicles & automated warehouses) and solutions to cater to consumer need and enhanced demands - Insurance: Changing business and operating models. Enterprise Innovation Models redefining ways in why insurers collect information about consumers, discover coverage needs, identify target markets, integrate consumer data and rapidly respond to regulatory changes and compliance - Education: The industry is automation a lot of paper workflows and taking them online along with providing enhanced user experience to attract the prospective customers - Marketing: Increased focus on consumer experience. Build customer centric models and gather behavioural data about consumers to deliver personalized content - Infrastructure & Real Estate: A fundamental shift in the consumer market  focus on environmental, social and financial concerns.  Understanding consumer behavior is key to planning this year. Impact of data and analytics will begin to emerge, helping improve capacity planning and operational cost reduction.  - Energy & Utilities: Emerging energy services are threatening incumbents. Innovations in current technologies and exploring service based models.  
 
 
Possible career-paths: 
 
Future growth areas in areas of Data Science and Analytics","
Self
",India,Publicis Sapient,560037,https://www.publicissapient.com/,"
IT/Software,Consulting
","2870, Building Virgo, Bagmane Constellation Business Park, Outer Ring Rd, Doddanekundi, Marathahalli",>5000,>5000,"Resume,Online/Offline test (Max 30 mins)",AE_AG_AR_BT_CH_CY_CE_CS_EE_EC_GG_HS_IM_MA_ME_MT_MI_NA_PH,8.5,"8.5 CGPA Above, All [BTech/BTech-MTech]  All Streams, MSc  Applied Mathematics/Integrated Mathematics",Senior Associate - Data Science 2,0.0,,"3000000 INR  [30 LPA CTC  25 LPA(Base Pay Rs. 23,61,100, Retirals  Rs. 1,38, 927)
Deferred Cash  5 Lacs with a Lock in of 18 Months]",na
"
MNC
",Gurgaon,See attached JD,"
Self
",India,dunnhumby India Pvt. Ltd.,122003,www.dunnhumby.com,"
Analytics
","Sector 54, Gurgaon",Between 500 to 1000,,Online/Offline test (Max 30 mins),AT_AE_AG_AR_BS_BT_CL_CH_CY_CE_CS_EE_EC_ES_GG_TE_HS_IM_MS_MA_ME_MT_MI_NA_PH_ID_RT_WM_RE,,,Junior Engineer,0.0,8,1125000 INR  [850000 Fixed + 1 L of Joining Bonus +1 L of Retention Bonus + 6.5% of CTC as performance based bonus.],No
"
MNC
",Gurgaon,See attached JD,"
Self
",India,dunnhumby India Pvt. Ltd.,122003,www.dunnhumby.com,"
Analytics
","Sector 54, Gurgaon",Between 500 to 1000,,"Resume,Online/Offline test (Max 30 mins)",AT_AE_AG_AR_BS_BT_CL_CH_CY_CE_CS_EE_EC_ES_GG_TE_HS_IM_MS_MA_ME_MT_MI_NA_PH_ID_RT_WM_RE,,,Associate Data Science Engineer,0.0,8,1125000 INR  [850000 Fixed + 1 L of Joining Bonus +1 L of Retention Bonus + 6.5% of CTC as performance based bonus.],no
"
MNC
",Bangalore,"PURPOSE AND OBJECTIVES
SAP IBSO is a global organization that helps customers seize new market opportunities and dynamically respond to new business challenges by developing unique, individualized, customer-specific solutions on the SAP platform. Whether our customers need to extend and enhance an existing SAP solution or build an entirely new and innovative application, SAP IBSO is able to deliver high-quality custom solutions tailored to our customers business needs.
SAP thrives towards accelerating our customers digital transformation via our digital innovation platform called SAP Leonardo. SAP Leonardo encompasses all domains of todays data driven technologies in Machine Learning, Big Data, Analytics, Data Intelligence, Blockchain, IoT. While focusing on needs and demands from our customers, we help realize SAPs strategic goal of leading in next-generation technologies by providing intelligent and scalable solutions. Youll be working in a unique position, collaborating closely with both customers and SAP standard teams. In close interaction with customers, youll apply the full range of state-of-the-art tools

EXPECTATIONS AND TASKS
Work directly with industry experts and technology experts to translate our customers business needs into software solutions 
	As a software developer in SAP IBSO, you'll have the opportunity to work on the entire lifecycle of customer projects 
	Starting with the discovery phase, you'll identify value potential for customers using engineering methods 
	You'll work in sprints, based on an initial backlog and release plan, and deliver custom developed software 
	Youll will support an excellent user experience 
	Youll will work closely with internal colleagues, and customer teams to drive endto-end processes
	During the project lifecycle, you'll have the opportunity to work partially on site with customers 
	Driving adoption of newer cutting-edge technology within the organization through knowledge sessions, adoption of the same in the solution, etc 
	Work closely with other IBSO team members, SAP development teams, external partners and customer teams to ensure successful project delivery 
	Enhance existing skills continually and seek newer areas for personal development

SKILLS AND COMPETENCIES
	Strong analytical and problem solving skills
	Excellent verbal, written and presentation communication skills 
	Experience in C / C++ / Java / Python 
	Experience on cloud platforms and applications will be an added advantage ","
Contacted by CDC
",India,SAP,560066,www.sap.com,"
IT/Software
","#138, SAP Labs Rd, EPIP Zone,",>5000,,"Resume,Online/Offline test (Max 30 mins)",AT_AE_AG_AR_BS_BT_CL_CH_CY_CE_CS_EE_EC_ES_GG_TE_HS_IM_MS_MA_ME_MT_MI_NS_NA_PH_ID_RT_MM_WM_RE,,Minimum of 60% in 10 & 12,Associate Developer_IBSO,0.0,2,"3740800 INR  [B.Tech(Bachelor) - INR 37,40,800 [Compensation Details: Total Target Cash :1,700,000 ; Joining Bonus*:600,000 ; RSUs**: 680,000 ; Total Benefits*** : 760,800; Total Compensation : 37,40,800]

M.Tech (Masters/Dual Degree) - INR 33,10,800 [Compensation Details: Total Target Cash :1,500,000 ; Joining Bonus*:600,000 ; RSUs**: 450,000 ; Total Benefits*** : 760,800; Total Compensation : 33,10,800]

*Joining Bonus is paid in 6 equal instalment for 3 years

** the RSUs will vest one-third on each anniversary of the grant date for three years.

***Benefits are subject to company policy  refer below the components of the benefits.]",NO
